isperson,iscycle,iscar,istruck,xmin,ymin,xmax,ymax,zloc,imageName
0,0,1,0,0.326,0.522,0.67,0.82,0.23121277471557788,simpleframe1634220598162
0,0,1,0,0.094,0.548,0.262,0.682,0.19798338047469566,simpleframe1634220598162
0,0,1,0,0.326,0.522,0.67,0.82,0.13299165102475377,simpleframe1634220617761
0,0,1,0,0.094,0.548,0.262,0.682,0.11165601128242532,simpleframe1634220617761
0,0,1,0,0.268,0.518,0.406,0.6,0.26211173460090564,simpleframe1634220617761
0,0,1,0,0.326,0.522,0.67,0.82,0.13299135074733143,simpleframe1634220637970
0,0,1,0,0.094,0.548,0.262,0.682,0.11165577183413809,simpleframe1634220637970
0,0,1,0,0.268,0.518,0.406,0.6,0.26211144066164044,simpleframe1634220637970
0,0,1,0,0.33,0.522,0.666,0.812,0.13433168198889928,simpleframe1634220657988
0,0,1,0,0.094,0.548,0.262,0.682,0.11165577185671022,simpleframe1634220657988
0,0,1,0,0.268,0.518,0.406,0.6,0.2621114406593538,simpleframe1634220657988
0,0,1,0,0.402,0.516,0.596,0.678,0.2422398680641476,simpleframe1634220677614
0,0,1,0,0.164,0.524,0.38,0.648,0.2621114406142013,simpleframe1634220677614
0,0,1,0,0.366,0.52,0.634,0.75,0.2339637693936826,simpleframe1634220697666
0,0,1,0,0,0.542,0.294,0.928,0.20100670914860921,simpleframe1634220697666
0,0,1,0,0.114,0.53,0.892,0.998,0.1470830844828091,simpleframe1634220717531
0,0,1,0,0.114,0.528,0.892,0.998,0.09799165144490031,simpleframe1634220736800
0,0,1,0,0.114,0.528,0.892,0.998,0.09799353171928077,simpleframe1634220756154
0,0,1,0,0.114,0.528,0.892,0.998,0.09799451326995243,simpleframe1634220775842
0,0,1,0,0.114,0.528,0.892,0.998,0.0979948962425034,simpleframe1634220796219
0,0,1,0,0.114,0.528,0.892,0.998,0.09799550486453028,simpleframe1634220815901
0,0,1,0,0.114,0.528,0.892,0.998,0.09799619101777722,simpleframe1634220835716
0,0,1,0,0.114,0.528,0.892,0.998,0.09799672437208816,simpleframe1634220855113
0,0,1,0,0,0.536,0.326,0.79,0.14473702086791074,simpleframe1634220855113
0,0,1,0,0.114,0.528,0.892,0.998,0.09799703072845244,simpleframe1634220874485
0,0,1,0,0,0.536,0.326,0.79,0.1447369355276064,simpleframe1634220874485
0,0,1,0,0.114,0.528,0.892,0.998,0.09799748850816827,simpleframe1634220894241
0,0,1,0,0,0.536,0.326,0.79,0.14473706310711873,simpleframe1634220894241
0,0,1,0,0.114,0.528,0.892,0.998,0.09799787198668969,simpleframe1634220914128
0,0,1,0,0,0.536,0.326,0.79,0.14473691101240155,simpleframe1634220914128
0,0,1,0,0.114,0.528,0.892,0.998,0.09799817517292447,simpleframe1634220933962
0,0,1,0,0,0.536,0.326,0.79,0.1447368984488649,simpleframe1634220933962
0,0,1,0,0.114,0.528,0.892,0.998,0.09799840642554691,simpleframe1634220953950
0,0,1,0,0,0.536,0.326,0.79,0.1447370261472539,simpleframe1634220953950
0,0,1,0,0.114,0.528,0.892,0.998,0.09799886697141715,simpleframe1634220974380
0,0,1,0,0,0.536,0.326,0.79,0.14473680125755517,simpleframe1634220974380
0,0,1,0,0.114,0.528,0.892,0.998,0.09799947661863398,simpleframe1634220995599
0,0,1,0,0,0.536,0.326,0.79,0.1447369226492189,simpleframe1634220995599
0,0,1,0,0.114,0.528,0.892,0.998,0.09799993305781589,simpleframe1634221016045
0,0,1,0,0,0.536,0.326,0.79,0.14473697688218176,simpleframe1634221016045
0,0,1,0,0.114,0.528,0.892,0.998,0.09800023951800567,simpleframe1634221036079
0,0,1,0,0,0.536,0.326,0.79,0.14473703765676885,simpleframe1634221036079
0,0,1,0,0.114,0.528,0.892,0.998,0.09800046956558235,simpleframe1634221058565
0,0,1,0,0.166,0.524,0.38,0.648,0.20465470779787004,simpleframe1634221058565
0,0,1,0,0.114,0.528,0.892,0.998,0.09800062702658835,simpleframe1634221080778
0,0,1,0,0.166,0.524,0.38,0.644,0.2046546974477432,simpleframe1634221080778
0,0,1,0,0.114,0.528,0.892,0.998,0.09800085723300998,simpleframe1634221100629
0,0,1,0,0.26,0.52,0.404,0.606,0.2543416867157993,simpleframe1634221100629
0,0,1,0,0.114,0.528,0.892,0.998,0.09800101236402389,simpleframe1634221119889
0,0,1,0,0.1,0.548,0.264,0.68,0.11230854489563157,simpleframe1634221119889
0,0,1,0,0,0.514,0.264,0.638,0.25826546673573814,simpleframe1634221138637
0,0,1,0,0.114,0.528,0.892,0.998,0.09800124477383339,simpleframe1634221138637
0,0,1,0,0.242,0.52,0.398,0.616,0.24297260413337862,simpleframe1634221138637
0,0,1,0,0.35,0.52,0.65,0.778,0.14220979545629445,simpleframe1634221157402
0,0,1,0,0.304,0.522,0.696,0.864,0.19568972830863376,simpleframe1634221175920
0,0,1,0,0.304,0.522,0.696,0.864,0.12521913133606463,simpleframe1634221194394
0,0,1,0,0,0.526,0.196,0.666,0.22880343823245042,simpleframe1634221213335
0,0,1,0,0.304,0.522,0.696,0.864,0.12521209114384968,simpleframe1634221213335
0,0,1,0,0.304,0.522,0.696,0.864,0.12521209177467096,simpleframe1634221231918
0,0,1,0,0.304,0.522,0.696,0.864,0.12521209094090152,simpleframe1634221250546
0,0,1,0,0.304,0.522,0.696,0.864,0.1252120914661682,simpleframe1634221268994
0,0,1,0,0.304,0.522,0.696,0.864,0.1252120920619295,simpleframe1634221286819
0,0,1,0,0.304,0.522,0.696,0.864,0.1252120912962041,simpleframe1634221304699
0,0,1,0,0.342,0.52,0.656,0.792,0.1387719854731312,simpleframe1634221322011
0,0,1,0,0.424,0.514,0.574,0.636,0.27179446355744996,simpleframe1634221339794
0,0,1,0,0.36,0.52,0.636,0.754,0.24591350487009422,simpleframe1634221356246
0,0,1,0,0.126,0.526,0.37,0.668,0.2862531121603648,simpleframe1634221356246
0,0,1,0,0.112,0.528,0.88,0.998,0.14558116744723792,simpleframe1634221372585
0,0,1,0,0,0.534,0.326,0.794,0.19054652037521982,simpleframe1634221372585
0,0,1,0,0.37,0.518,0.626,0.738,0.15438893614672047,simpleframe1634221389646
0,0,1,0,0,0.534,0.326,0.794,0.1476173070440382,simpleframe1634221389646
0,0,1,0,0,0.594,0.036,0.814,0.19841030846615582,simpleframe1634222043836
0,0,1,0,0,0.578,0.026,0.77,0.11276720441631131,simpleframe1634222162269
0,0,1,0,0.002,0.538,0.218,0.676,0.18680838922953127,simpleframe1634222182503
0,0,1,0,0,0.532,0.126,0.642,0.2712721475243364,simpleframe1634222202305
0,0,1,0,0,0.52,0.364,0.75,0.1638586649577406,simpleframe1634223468703
0,0,1,0,0.328,0.52,0.404,0.578,0.2993808671388901,simpleframe1634223824884
0,0,1,0,0,0.594,0.086,0.798,0.09531338507854357,simpleframe1634223834857
0,0,1,0,0.354,0.526,0.648,0.816,0.19468941000049214,simpleframe1634223985104
0,0,1,0,0.354,0.526,0.648,0.816,0.1229071545674794,simpleframe1634223995920
0,0,1,0,0.354,0.526,0.648,0.816,0.1229069270369888,simpleframe1634224006813
0,0,1,0,0.412,0.52,0.59,0.69,0.16990767250851158,simpleframe1634224017790
0,0,1,0,0.398,0.522,0.604,0.722,0.23466533327390787,simpleframe1634224029401
0,0,1,0,0.296,0.53,0.706,0.944,0.1669601795685252,simpleframe1634224040663
0,0,1,0,0.47,0.514,0.592,0.618,0.27521354171787216,simpleframe1634224051996
0,0,1,0,0,0.516,0.26,0.668,0.22973771251291858,simpleframe1634224308310
0,0,1,0,0,0.532,0.344,0.732,0.2328913178172959,simpleframe1634224742427
0,0,1,0,0.416,0.526,0.582,0.676,0.28542465768677006,simpleframe1634224917927
0,0,1,0,0.348,0.536,0.652,0.826,0.16463706458345467,simpleframe1634224927551
0,0,1,0,0.348,0.536,0.652,0.826,0.11708744459676403,simpleframe1634224937493
0,0,1,0,0.348,0.536,0.65,0.824,0.11751139771066679,simpleframe1634224947786
0,0,1,0,0.452,0.52,0.56,0.618,0.26899187663518703,simpleframe1634224959111
0,0,1,0,0.79,0.554,0.998,0.726,0.2953836966435416,simpleframe1634225068138
0,0,1,0,0.296,0.518,0.428,0.594,0.27726377507705274,simpleframe1634225125231
0,0,1,0,0.39,0.506,0.606,0.726,0.27242000593501015,simpleframe1634225827750
0,0,1,0,0,0.522,0.348,0.834,0.26550716745366587,simpleframe1634225827750
0,0,1,0,0.398,0.506,0.6,0.71,0.22231418094365069,simpleframe1634225840912
0,0,1,0,0.012,0.524,0.338,0.904,0.2020217642881844,simpleframe1634225840912
0,0,1,0,0.342,0.508,0.656,0.828,0.14890992234689018,simpleframe1634225853462
0,0,1,0,0,0.526,0.318,0.998,0.1509235710972871,simpleframe1634225853462
0,0,1,0,0.366,0.506,0.632,0.776,0.17095112629228987,simpleframe1634225865976
0,0,1,0,0.354,0.508,0.642,0.8,0.12759414313948697,simpleframe1634225879405
0,0,1,0,0.362,0.506,0.636,0.786,0.12833526368247214,simpleframe1634225892850
0,0,1,0,0.446,0.504,0.552,0.608,0.29921220860350484,simpleframe1634225904584
0,0,1,0,0.058,0.534,0.266,0.692,0.10659751350073174,simpleframe1634225917187
0,0,1,0,0.208,0.514,0.4,0.626,0.24468454160755496,simpleframe1634225929834
0,0,1,0,0,0.538,0.306,0.838,0.1372559148313327,simpleframe1634226572683
0,0,1,0,0.022,0.552,0.222,0.712,0.10433990043156685,simpleframe1634227092230
0,0,1,0,0.022,0.552,0.222,0.712,0.10433990048327554,simpleframe1634227104367
0,0,1,0,0.046,0.548,0.234,0.702,0.10801224384871397,simpleframe1634227117008
0,0,1,0,0.048,0.548,0.236,0.702,0.1598690884317527,simpleframe1634227128479
0,0,1,0,0,0.554,0.206,0.724,0.10502317644859577,simpleframe1634227140514
0,0,1,0,0,0.554,0.204,0.726,0.10038570035282264,simpleframe1634227153202
0,0,1,0,0,0.554,0.204,0.726,0.09979067652227273,simpleframe1634227165781
0,0,1,0,0,0.554,0.204,0.726,0.09979051138838299,simpleframe1634227178168
0,0,1,0,0,0.554,0.204,0.726,0.09979051141706885,simpleframe1634227190750
0,0,1,0,0,0.554,0.204,0.726,0.09979051138518813,simpleframe1634227203210
0,0,1,0,0,0.554,0.204,0.726,0.09979051150963635,simpleframe1634227215524
0,0,1,0,0,0.51,0.294,0.896,0.14068232856320573,simpleframe1634227602315
0,0,1,0,0.47,0.52,0.586,0.63,0.29590655074595457,simpleframe1634229308043
0,0,1,0,0.452,0.522,0.578,0.642,0.28743846148761665,simpleframe1634229329464
0,0,1,0,0.114,0.544,0.294,0.67,0.19020387651061627,simpleframe1634229329464
0,0,1,0,0.356,0.536,0.71,0.904,0.21847909736384932,simpleframe1634229351223
0,0,1,0,0.124,0.542,0.3,0.664,0.21538315152102108,simpleframe1634229351223
0,0,1,0,0.356,0.538,0.71,0.906,0.10756865897346314,simpleframe1634229373551
0,0,1,0,0.126,0.542,0.3,0.666,0.11619514223892174,simpleframe1634229373551
0,0,1,0,0.356,0.538,0.71,0.906,0.10755629000308164,simpleframe1634229395390
0,0,1,0,0.126,0.542,0.3,0.666,0.1161853881560605,simpleframe1634229395390
0,0,1,0,0.356,0.538,0.71,0.906,0.10755629006846959,simpleframe1634229418748
0,0,1,0,0.126,0.542,0.3,0.666,0.11618538816563515,simpleframe1634229418748
0,0,1,0,0.356,0.538,0.71,0.906,0.1075562900093473,simpleframe1634229439417
0,0,1,0,0.126,0.542,0.3,0.666,0.11618538815731201,simpleframe1634229439417
0,0,1,0,0.356,0.538,0.71,0.906,0.10755629010140476,simpleframe1634229460578
0,0,1,0,0.126,0.542,0.3,0.666,0.11618538816563515,simpleframe1634229460578
0,0,1,0,0.356,0.538,0.71,0.906,0.10755629016060807,simpleframe1634229481239
0,0,1,0,0.126,0.542,0.3,0.666,0.11618538816563515,simpleframe1634229481239
0,0,1,0,0.356,0.538,0.71,0.906,0.10755629011506083,simpleframe1634229502047
0,0,1,0,0.126,0.542,0.3,0.666,0.11618538816632355,simpleframe1634229502047
0,0,1,0,0.416,0.528,0.608,0.718,0.16007036085071064,simpleframe1634229522772
0,0,1,0,0,0.534,0.346,0.832,0.15605038530776935,simpleframe1634229522772
0,0,1,0,0.388,0.532,0.632,0.778,0.25705519633509033,simpleframe1634229543033
0,0,1,0,0.3,0.542,0.736,0.998,0.127784225493058,simpleframe1634229563116
0,0,1,0,0,0.538,0.322,0.998,0.15572106936617508,simpleframe1634229563116
0,0,1,0,0.408,0.528,0.606,0.726,0.15064558723507457,simpleframe1634229583483
0,0,1,0,0,0.538,0.32,0.998,0.1311034462702999,simpleframe1634229583483
0,0,1,0,0.05,0.524,0.348,0.688,0.20666090842307508,simpleframe1634229623682
0,0,1,0,0.068,0.522,0.312,0.668,0.2576358434176791,simpleframe1634229644211
0,0,1,0,0.008,0.54,0.338,0.906,0.24011020058800076,simpleframe1634231028665
0,0,1,0,0.764,0.554,0.948,0.704,0.20977533594624875,simpleframe1634231763751
0,0,1,0,0.652,0.532,0.922,0.726,0.16753425826012794,simpleframe1634231785424
0,0,1,0,0.652,0.532,0.834,0.726,0.1675219684976064,simpleframe1634231806989
0,0,1,0,0.652,0.532,0.834,0.726,0.16752196850578774,simpleframe1634231828411
0,0,1,0,0.652,0.532,0.834,0.726,0.16752196854143508,simpleframe1634231850076
0,0,1,0,0.652,0.532,0.834,0.726,0.16752196851757276,simpleframe1634231872119
0,0,1,0,0.652,0.532,0.834,0.726,0.16752196854937298,simpleframe1634231894932
0,0,1,0,0,0.526,0.174,0.684,0.2171164219703736,simpleframe1634231894932
0,0,1,0,0.652,0.532,0.834,0.726,0.16752196858161178,simpleframe1634231918028
0,0,1,0,0.622,0.524,0.828,0.648,0.21044433280743027,simpleframe1634231941286
0,0,1,0,0.61,0.522,0.694,0.632,0.2707767822463733,simpleframe1634231986344
0,0,1,0,0.61,0.522,0.694,0.632,0.2259729762684074,simpleframe1634232009011
0,0,1,0,0.61,0.522,0.694,0.632,0.22597224837574018,simpleframe1634232031345
0,0,1,0,0.61,0.522,0.694,0.632,0.22597224847642905,simpleframe1634232052809
0,0,1,0,0.61,0.522,0.694,0.632,0.22597224839653474,simpleframe1634232074577
0,0,1,0,0.61,0.522,0.694,0.632,0.22597224842913488,simpleframe1634232095841
0,0,1,0,0.61,0.522,0.694,0.632,0.2259722484703638,simpleframe1634232116697
0,0,1,0,0.61,0.522,0.694,0.632,0.22597224840823177,simpleframe1634232137317
0,0,1,0,0.586,0.518,0.702,0.592,0.2869522712375732,simpleframe1634232158147
0,0,1,0,0,0.532,0.044,0.652,0.20712388992260158,simpleframe1634232178632
0,0,1,0,0,0.532,0.37,0.736,0.2888122243437213,simpleframe1634232197921
0,0,1,0,0.752,0.554,0.93,0.698,0.16844437007600924,simpleframe1634232217958
0,0,1,0,0.752,0.554,0.93,0.698,0.10671784387709601,simpleframe1634232238141
0,0,1,0,0.752,0.554,0.93,0.698,0.10672337835298212,simpleframe1634232257852
0,0,1,0,0.752,0.554,0.93,0.698,0.10672355088964829,simpleframe1634232277118
0,0,1,0,0.752,0.554,0.93,0.698,0.10672258625905803,simpleframe1634232296809
0,0,1,0,0.752,0.554,0.93,0.698,0.10672265167843165,simpleframe1634232316377
0,0,1,0,0.752,0.554,0.93,0.698,0.10672300433777851,simpleframe1634232335634
0,0,1,0,0.752,0.554,0.93,0.698,0.10672288632963321,simpleframe1634232354019
0,0,1,0,0.752,0.554,0.93,0.698,0.106724350464249,simpleframe1634232370675
0,0,1,0,0.162,0.518,0.338,0.596,0.2920111913569303,simpleframe1634232671166
0,0,1,0,0.33,0.518,0.45,0.59,0.28495589302184515,simpleframe1634232732874
0,0,1,0,0.73,0.524,0.998,0.758,0.23206208583598614,simpleframe1634233034900
0,0,1,0,0.728,0.518,0.894,0.628,0.2622758826483096,simpleframe1634233054306
0,0,1,0,0.734,0.516,0.858,0.604,0.2995663480527353,simpleframe1634233074299
0,0,1,0,0.734,0.516,0.858,0.604,0.2995663480332082,simpleframe1634233095229
0,0,1,0,0.114,0.52,0.352,0.634,0.23102615019808762,simpleframe1634233460631
0,0,1,0,0,0.53,0.266,0.728,0.26043648770936145,simpleframe1634233545059
0,0,1,0,0,0.538,0.236,0.852,0.22641996615748686,simpleframe1634233745275
0,0,1,0,0.078,0.518,0.348,0.626,0.2566926825874322,simpleframe1634233899811
0,0,1,0,0,0.528,0.186,0.672,0.2926916444240169,simpleframe1634234319018
0,0,1,0,0.58,0.516,0.714,0.588,0.27940801997909276,simpleframe1634234740575
0,0,1,0,0.588,0.518,0.752,0.61,0.2794080199455509,simpleframe1634234764580
0,0,1,0,0.364,0.516,0.502,0.624,0.244012729779284,simpleframe1634235430922
0,0,1,0,0.446,0.522,0.768,0.71,0.15988003931565373,simpleframe1634235449041
0,0,1,0,0.446,0.522,0.768,0.71,0.1598680068419064,simpleframe1634235467428
0,0,1,0,0.446,0.522,0.768,0.71,0.15986800684190652,simpleframe1634235485717
0,0,1,0,0.446,0.522,0.768,0.71,0.1598680068419064,simpleframe1634235505127
0,0,1,0,0.446,0.522,0.768,0.71,0.15987851517204804,simpleframe1634235524179
0,0,1,0,0.446,0.522,0.768,0.71,0.15988031820712348,simpleframe1634235544280
0,0,1,0,0.348,0.512,0.456,0.606,0.266052041364987,simpleframe1634235564385
0,0,1,0,0.446,0.522,0.768,0.71,0.15988028055017797,simpleframe1634235564385
0,0,1,0,0.348,0.512,0.456,0.606,0.26606158159221155,simpleframe1634235585387
0,0,1,0,0.446,0.522,0.768,0.71,0.15988028055017708,simpleframe1634235585387
0,0,1,0,0.348,0.512,0.456,0.606,0.2660615814463611,simpleframe1634235606544
0,0,1,0,0.446,0.522,0.768,0.71,0.15988028055017714,simpleframe1634235606544
0,0,1,0,0.348,0.512,0.456,0.606,0.26606158152348824,simpleframe1634235627251
0,0,1,0,0.446,0.522,0.768,0.71,0.1598802805501776,simpleframe1634235627251
0,0,1,0,0.348,0.512,0.456,0.606,0.2660615815014325,simpleframe1634235647706
0,0,1,0,0.446,0.522,0.768,0.71,0.15988028055017703,simpleframe1634235647706
0,0,1,0,0.348,0.512,0.456,0.606,0.26606158155906007,simpleframe1634235667948
0,0,1,0,0.446,0.522,0.768,0.71,0.15988028055017703,simpleframe1634235667948
0,0,1,0,0.348,0.512,0.456,0.606,0.26606158152335374,simpleframe1634235687789
0,0,1,0,0.446,0.522,0.768,0.71,0.15988028055017703,simpleframe1634235687789
0,0,1,0,0.348,0.512,0.456,0.606,0.2660615815288677,simpleframe1634235707888
0,0,1,0,0.446,0.522,0.768,0.71,0.1598802805501775,simpleframe1634235707888
0,0,1,0,0.348,0.512,0.456,0.606,0.2660615815811834,simpleframe1634235728358
0,0,1,0,0.446,0.522,0.768,0.71,0.15988028055017706,simpleframe1634235728358
0,0,1,0,0.348,0.512,0.456,0.606,0.26606158154809934,simpleframe1634235749203
0,0,1,0,0.446,0.522,0.768,0.71,0.15988028055017703,simpleframe1634235749203
0,0,1,0,0.348,0.512,0.456,0.606,0.2660615814959859,simpleframe1634235769778
0,0,1,0,0.446,0.522,0.768,0.71,0.15988028055017703,simpleframe1634235769778
0,0,1,0,0.348,0.512,0.456,0.606,0.2660615814409145,simpleframe1634235790878
0,0,1,0,0.446,0.522,0.768,0.71,0.15988028055018008,simpleframe1634235790878
0,0,1,0,0.348,0.512,0.456,0.606,0.2660615815646413,simpleframe1634235811261
0,0,1,0,0.446,0.524,0.768,0.71,0.1598439108665776,simpleframe1634235811261
0,0,1,0,0.348,0.512,0.456,0.606,0.2660615815041895,simpleframe1634235831844
0,0,1,0,0.446,0.524,0.768,0.71,0.15993949623682865,simpleframe1634235831844
0,0,1,0,0.348,0.512,0.456,0.606,0.2660615814930272,simpleframe1634235852907
0,0,1,0,0.446,0.524,0.768,0.71,0.16003619529210256,simpleframe1634235852907
0,0,1,0,0.348,0.512,0.456,0.606,0.26606158155912735,simpleframe1634235874307
0,0,1,0,0.446,0.524,0.768,0.71,0.16013465770589022,simpleframe1634235874307
0,0,1,0,0.348,0.512,0.456,0.606,0.26606158152900217,simpleframe1634235895192
0,0,1,0,0.446,0.524,0.766,0.71,0.16022836040836136,simpleframe1634235895192
0,0,1,0,0.31,0.514,0.444,0.634,0.26606158151508286,simpleframe1634235915876
0,0,1,0,0.428,0.532,0.896,0.854,0.16032492191682315,simpleframe1634235915876
0,0,1,0,0.296,0.516,0.442,0.644,0.22408402564713018,simpleframe1634235934796
0,0,1,0,0.422,0.534,0.944,0.922,0.11824685996175094,simpleframe1634235934796
0,0,1,0,0.296,0.516,0.442,0.644,0.21841725377807328,simpleframe1634235953306
0,0,1,0,0.422,0.534,0.944,0.92,0.11265512489507806,simpleframe1634235953306
0,0,1,0,0.292,0.518,0.552,0.766,0.17370746482777677,simpleframe1634235971939
0,0,1,0,0.292,0.522,0.55,0.764,0.15256959976985593,simpleframe1634235990533
0,0,1,0,0.292,0.522,0.55,0.764,0.1525647911495532,simpleframe1634236009064
0,0,1,0,0.292,0.522,0.55,0.764,0.1525647911300867,simpleframe1634236027354
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479102923712,simpleframe1634236045758
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479120689764,simpleframe1634236064352
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479124571395,simpleframe1634236082281
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479112035348,simpleframe1634236100412
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479118285748,simpleframe1634236118947
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479117324143,simpleframe1634236136964
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479108200705,simpleframe1634236155466
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479121170569,simpleframe1634236173561
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479112996943,simpleframe1634236191643
0,0,1,0,0.292,0.522,0.55,0.764,0.152564791235746,simpleframe1634236209231
0,0,1,0,0.292,0.522,0.55,0.764,0.1525647911395854,simpleframe1634236227187
0,0,1,0,0.292,0.522,0.55,0.764,0.152564791235746,simpleframe1634236244953
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479108681498,simpleframe1634236261709
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479103427956,simpleframe1634236278385
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479120244143,simpleframe1634236295714
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479115447846,simpleframe1634236312103
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479114486246,simpleframe1634236330201
0,0,1,0,0.292,0.522,0.55,0.764,0.15256479120208963,simpleframe1634236347881
0,0,1,0,0.292,0.522,0.618,0.814,0.13884640911710028,simpleframe1634236366918
0,0,1,0,0.31,0.528,0.882,0.998,0.10729860186333041,simpleframe1634236385223
0,0,1,0,0.29,0.52,0.41,0.616,0.23856912608112715,simpleframe1634236385223
0,0,1,0,0.298,0.532,0.548,0.768,0.14591184729025639,simpleframe1634236403143
0,0,1,0,0.306,0.536,0.65,0.85,0.11891325135981248,simpleframe1634236421813
0,0,1,0,0.306,0.536,0.65,0.85,0.11889274372250304,simpleframe1634236440234
0,0,1,0,0.306,0.536,0.65,0.85,0.11889274369278541,simpleframe1634236458494
0,0,1,0,0.306,0.536,0.65,0.85,0.1188927436558197,simpleframe1634236477483
0,0,1,0,0.306,0.536,0.65,0.85,0.1188927436558197,simpleframe1634236495495
0,0,1,0,0.306,0.536,0.65,0.85,0.11889274378193855,simpleframe1634236513149
0,0,1,0,0.306,0.536,0.65,0.85,0.11889274364857152,simpleframe1634236532079
0,0,1,0,0.306,0.536,0.65,0.85,0.1188927436039954,simpleframe1634236549941
0,0,1,0,0.306,0.536,0.65,0.85,0.1188927436558197,simpleframe1634236568252
0,0,1,0,0.306,0.536,0.65,0.85,0.11889274362610223,simpleframe1634236587313
0,0,1,0,0,0.498,0.222,0.698,0.22629239327381395,simpleframe1634236587313
0,0,1,0,0.306,0.536,0.65,0.85,0.11889274368553723,simpleframe1634236606315
0,0,1,0,0.306,0.536,0.65,0.85,0.11889274362610223,simpleframe1634236624979
0,0,1,0,0.306,0.536,0.65,0.85,0.11889274369278541,simpleframe1634236642964
0,0,1,0,0.306,0.536,0.65,0.85,0.11889274379679747,simpleframe1634236660638
0,0,1,0,0.306,0.536,0.65,0.85,0.11889274370764422,simpleframe1634236677778
